"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_log","score_bri"
"197","MAMBASA",">=2",12,0.268,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.311974764884213,0.268
"198","MAMBASA",">=2",15,0.268,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.311974764884213,0.268
"199","MAMBASA",">=20",7,0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.00200200257047267,0.002
"200","MAMBASA",">=20",12,0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.00200200257047267,0.002
"201","MAMBASA",">=20",15,0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.00200200257047267,0.002
"202","MAMBASA",">=6",7,0.079,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0822952426182525,0.079
"203","MAMBASA",">=6",12,0.079,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0822952426182525,0.079
"204","MAMBASA",">=6",15,0.079,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0822952426182525,0.079
"205","MANDIMA",">=10",7,0.423,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.549913012300727,0.423
"206","MANDIMA",">=10",12,0.423,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.549913012300727,0.423
"207","MANDIMA",">=10",15,0.423,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.549913012300727,0.423
"208","MANDIMA",">=2",7,0.927,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.0758017135241567,0.073
"209","MANDIMA",">=2",12,0.927,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.0758017135241567,0.073
"210","MANDIMA",">=2",15,0.927,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.0758017135241567,0.073
"211","MANDIMA",">=20",7,0.1,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.105360515546715,0.1
"212","MANDIMA",">=20",12,0.1,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.105360515546715,0.1
"213","MANDIMA",">=20",15,0.1,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.105360515546715,0.1
"214","MANDIMA",">=6",7,0.66,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.415515444113181,0.34
"215","MANDIMA",">=6",12,0.66,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.415515444113181,0.34
"216","MANDIMA",">=6",15,0.66,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.415515444113181,0.34
"217","NYAKUNDE",">=10",7,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"218","NYAKUNDE",">=10",12,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"219","NYAKUNDE",">=10",15,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"220","NYAKUNDE",">=2",7,0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.00601807222495939,0.006
"221","NYAKUNDE",">=2",12,0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.00601807222495939,0.006
"222","NYAKUNDE",">=2",15,0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.00601807222495939,0.006
"223","NYAKUNDE",">=20",7,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"224","NYAKUNDE",">=20",12,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"225","NYAKUNDE",">=20",15,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"226","NYAKUNDE",">=6",7,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"227","NYAKUNDE",">=6",12,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"228","NYAKUNDE",">=6",15,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"229","OICHA",">=10",7,0.021,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0212236363494816,0.021
"230","OICHA",">=10",12,0.021,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0212236363494816,0.021
"231","OICHA",">=10",15,0.021,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0212236363494816,0.021
"232","OICHA",">=2",7,0.385,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.954511944954093,0.615
"233","OICHA",">=2",12,0.385,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.954511944954093,0.615
"234","OICHA",">=2",15,0.385,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,-0.954511944954093,0.615
"235","OICHA",">=20",7,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"236","OICHA",">=20",12,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"237","OICHA",">=20",15,0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-1.00000008279037e-10,0
"238","OICHA",">=6",7,0.086,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0899247074185778,0.086
"239","OICHA",">=6",12,0.086,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0899247074185778,0.086
"240","OICHA",">=6",15,0.086,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,-0.0899247074185778,0.086
"241","BENI",">=10",0,0.291,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.343899752308966,0.291
"242","BENI",">=2",0,0.901,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.104250021484787,0.099
"243","BENI",">=20",0,0.043,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0439518874246896,0.043
"244","BENI",">=6",0,0.565,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.570929548012687,0.435
"245","GOMA",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"246","GOMA",">=2",0,0.001,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00100050023348343,0.001
"247","GOMA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"248","GOMA",">=6",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"249","KALUNGUTA",">=10",0,0.015,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0151136377085253,0.015
"250","KALUNGUTA",">=2",0,0.459,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.614335999950813,0.459
"251","KALUNGUTA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"252","KALUNGUTA",">=6",0,0.08,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0833816088303555,0.08
"253","KATWA",">=10",0,0.002,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00200200257047267,0.002
"254","KATWA",">=2",0,0.24,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.274436845570181,0.24
"255","KATWA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"256","KATWA",">=6",0,0.024,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0242926924665856,0.024
"257","LOLWA",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"258","LOLWA",">=2",0,0.001,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00100050023348343,0.001
"259","LOLWA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"260","LOLWA",">=6",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"261","MABALAKO",">=10",0,0.354,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-1.03845836613085,0.646
"262","MABALAKO",">=2",0,0.933,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.0693500782419743,0.0669999999999999
"263","MABALAKO",">=20",0,0.058,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-2.84731227015986,0.942
"264","MABALAKO",">=6",0,0.633,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.457284856995939,0.367
"265","MAMBASA",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"266","MAMBASA",">=2",0,0.05,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0512932942822874,0.05
"267","MAMBASA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"268","MAMBASA",">=6",0,0.008,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00803217159645781,0.008
"269","MANDIMA",">=10",0,0.079,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0822952426182525,0.079
"270","MANDIMA",">=2",0,0.643,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.441610554900039,0.357
"271","MANDIMA",">=20",0,0.006,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00601807222495939,0.006
"272","MANDIMA",">=6",0,0.236,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-1.44392347438026,0.764
"273","NYAKUNDE",">=10",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"274","NYAKUNDE",">=2",0,0.003,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00300450891999781,0.003
"275","NYAKUNDE",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"276","NYAKUNDE",">=6",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"277","OICHA",">=10",0,0.008,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.00803217159645781,0.008
"278","OICHA",">=2",0,0.375,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",1,-0.980829253278393,0.625
"279","OICHA",">=20",0,0,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-1.00000008279037e-10,0
"280","OICHA",">=6",0,0.061,2019-11-01,2019-11-30,2019-11-01,0,29,"November_2019","model_nfd",0,-0.0629397996673779,0.061
"281","BENI",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"282","BENI",">=10",2,0.1,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.105360515546715,0.1
"283","BENI",">=10",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-23.0258508472001,1
"284","BENI",">=10",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"285","BENI",">=10",4,0.9,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-2.30258509199405,0.9
"286","BENI",">=10",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"287","BENI",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"288","BENI",">=10",7,0.3,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.356674943795875,0.3
"289","BENI",">=10",8,0.7,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.2039728039926,0.7
"290","BENI",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"291","BENI",">=2",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"292","BENI",">=2",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-1.00000008279037e-10,0
"293","BENI",">=2",1,0.5,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-0.693147180759945,0.5
"294","BENI",">=2",6,0.3,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",1,-1.20397280465927,0.7
"295","BENI",">=2",7,0.7,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.35667494408159,0.3
"296","BENI",">=2",2,0.95,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-0.0512932944928137,0.05
"297","BENI",">=2",8,1,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-1.00000008279037e-10,0
"298","BENI",">=2",3,0.75,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-0.287682072585114,0.25
"299","BENI",">=2",5,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"300","BENI",">=2",9,0.5,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.693147180759945,0.5
"301","BENI",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"302","BENI",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"303","BENI",">=20",10,0.9,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-2.30258509199405,0.9
"304","BENI",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"305","BENI",">=20",4,0.1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.105360515546715,0.1
"306","BENI",">=20",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"307","BENI",">=20",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"308","BENI",">=20",7,0.05,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.0512932942822874,0.05
"309","BENI",">=20",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"310","BENI",">=20",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"311","BENI",">=6",1,0.15,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-0.162518929380128,0.15
"312","BENI",">=6",2,0.4,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.510825623599324,0.4
"313","BENI",">=6",10,1,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-23.0258508472001,1
"314","BENI",">=6",3,0.25,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.287682072318448,0.25
"315","BENI",">=6",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-23.0258508472001,1
"316","BENI",">=6",5,0.3,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.356674943795875,0.3
"317","BENI",">=6",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"318","BENI",">=6",7,0.4,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.510825623599324,0.4
"319","BENI",">=6",8,0.95,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-2.99573227155399,0.95
"320","BENI",">=6",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"321","GOMA",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"322","GOMA",">=10",2,0.05,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.0512932942822874,0.05
"323","GOMA",">=10",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"324","GOMA",">=10",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"325","GOMA",">=10",4,0.2,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.22314355118921,0.2
"326","GOMA",">=10",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"327","GOMA",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"328","GOMA",">=10",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"329","GOMA",">=10",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"330","GOMA",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"331","GOMA",">=2",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"332","GOMA",">=2",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"333","GOMA",">=2",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"334","GOMA",">=2",1,0.1,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-0.105360515546715,0.1
"335","GOMA",">=2",4,0.5,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.693147180359945,0.5
"336","GOMA",">=2",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"337","GOMA",">=2",8,0.45,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.597837000573802,0.45
"338","GOMA",">=2",2,0.6,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.916290731624155,0.6
"339","GOMA",">=2",10,0.3,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-0.356674943795875,0.3
"340","GOMA",">=2",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"341","GOMA",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"342","GOMA",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"343","GOMA",">=20",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"344","GOMA",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"345","GOMA",">=20",4,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"346","GOMA",">=20",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"347","GOMA",">=20",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"348","GOMA",">=20",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"349","GOMA",">=20",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"350","GOMA",">=20",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"351","GOMA",">=6",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"352","GOMA",">=6",2,0.15,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-0.162518929380128,0.15
"353","GOMA",">=6",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"354","GOMA",">=6",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"355","GOMA",">=6",4,0.3,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.356674943795875,0.3
"356","GOMA",">=6",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"357","GOMA",">=6",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"358","GOMA",">=6",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"359","GOMA",">=6",8,0.05,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-0.0512932942822874,0.05
"360","GOMA",">=6",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"361","KALUNGUTA",">=10",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"362","KALUNGUTA",">=10",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"363","KALUNGUTA",">=10",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"364","KALUNGUTA",">=10",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"365","KALUNGUTA",">=10",4,0.3,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-0.356674943795875,0.3
"366","KALUNGUTA",">=10",5,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
"367","KALUNGUTA",">=10",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",0,-1.00000008279037e-10,0
"368","KALUNGUTA",">=10",7,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"369","KALUNGUTA",">=10",8,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"370","KALUNGUTA",">=10",9,0,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",0,-1.00000008279037e-10,0
"371","KALUNGUTA",">=2",4,1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-1.00000008279037e-10,0
"372","KALUNGUTA",">=2",9,0.6,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.510825623932657,0.4
"373","KALUNGUTA",">=2",2,0.85,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",1,-0.162518929615422,0.15
"374","KALUNGUTA",">=2",8,0.8,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.22314355143921,0.2
"375","KALUNGUTA",">=2",5,0.1,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-2.30258509399405,0.9
"376","KALUNGUTA",">=2",3,0.5,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",1,-0.693147180759945,0.5
"377","KALUNGUTA",">=2",10,0.5,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",1,-0.693147180759945,0.5
"378","KALUNGUTA",">=2",1,0.5,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",1,-0.693147180759945,0.5
"379","KALUNGUTA",">=2",6,0,2019-11-20,2019-12-31,2019-12-01,11,41,"December_2019","expert",1,-23.0258509299405,1
"380","KALUNGUTA",">=2",7,0.45,2019-11-22,2019-12-31,2019-12-01,9,39,"December_2019","expert",1,-0.798507696439994,0.55
"381","KALUNGUTA",">=20",1,0,2019-11-11,2019-12-31,2019-12-01,20,50,"December_2019","expert",0,-1.00000008279037e-10,0
"382","KALUNGUTA",">=20",2,0,2019-11-12,2019-12-31,2019-12-01,19,49,"December_2019","expert",0,-1.00000008279037e-10,0
"383","KALUNGUTA",">=20",10,0,2019-11-14,2019-12-31,2019-12-01,17,47,"December_2019","expert",0,-1.00000008279037e-10,0
"384","KALUNGUTA",">=20",3,0,2019-11-15,2019-12-31,2019-12-01,16,46,"December_2019","expert",0,-1.00000008279037e-10,0
