"","expert","HZ","p_cm","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","institution","last.in.field","experience.ide","score_bri","score_log"
"154",12,"GOMA",">=2",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"155",15,"GOMA",">=2",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.002,-0.00200200257047267
"156",15,"GOMA",">=2",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"157",7,"GOMA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"158",7,"GOMA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"159",12,"GOMA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"160",12,"GOMA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"161",15,"GOMA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"162",15,"GOMA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"163",7,"GOMA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"164",7,"GOMA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"165",12,"GOMA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"166",12,"GOMA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"167",15,"GOMA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"168",15,"GOMA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"169",7,"KALUNGUTA",">=10",0.026,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.026,-0.0263439752369326
"170",7,"KALUNGUTA",">=10",0.014,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.014,-0.0140989242780818
"171",12,"KALUNGUTA",">=10",0.026,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.026,-0.0263439752369326
"172",12,"KALUNGUTA",">=10",0.014,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.014,-0.0140989242780818
"173",15,"KALUNGUTA",">=10",0.026,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.026,-0.0263439752369326
"174",15,"KALUNGUTA",">=10",0.014,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.014,-0.0140989242780818
"175",7,"KALUNGUTA",">=2",0.404,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.404,-0.517514611749002
"176",7,"KALUNGUTA",">=2",0.233,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.233,-0.265268477484503
"177",12,"KALUNGUTA",">=2",0.404,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.404,-0.517514611749002
"178",12,"KALUNGUTA",">=2",0.233,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.233,-0.265268477484503
"179",15,"KALUNGUTA",">=2",0.404,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.404,-0.517514611749002
"180",15,"KALUNGUTA",">=2",0.233,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.233,-0.265268477484503
"181",7,"KALUNGUTA",">=20",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.001,-0.00100050023348343
"182",7,"KALUNGUTA",">=20",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"183",12,"KALUNGUTA",">=20",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.001,-0.00100050023348343
"184",12,"KALUNGUTA",">=20",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"185",15,"KALUNGUTA",">=20",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.001,-0.00100050023348343
"186",15,"KALUNGUTA",">=20",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"187",7,"KALUNGUTA",">=6",0.109,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.109,-0.115410851399094
"188",7,"KALUNGUTA",">=6",0.049,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.049,-0.0502412163315943
"189",12,"KALUNGUTA",">=6",0.109,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.109,-0.115410851399094
"190",12,"KALUNGUTA",">=6",0.049,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.049,-0.0502412163315943
"191",15,"KALUNGUTA",">=6",0.109,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.109,-0.115410851399094
"192",15,"KALUNGUTA",">=6",0.049,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.049,-0.0502412163315943
"193",7,"KATWA",">=10",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.006,-0.00601807222495939
"194",7,"KATWA",">=10",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"195",12,"KATWA",">=10",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.006,-0.00601807222495939
"196",12,"KATWA",">=10",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"197",15,"KATWA",">=10",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.006,-0.00601807222495939
"198",15,"KATWA",">=10",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.001,-0.00100050023348343
"199",7,"KATWA",">=2",0.258,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.258,-0.298406035679986
"200",7,"KATWA",">=2",0.041,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.041,-0.0418642039944236
"201",12,"KATWA",">=2",0.258,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.258,-0.298406035679986
"202",12,"KATWA",">=2",0.041,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.041,-0.0418642039944236
"203",15,"KATWA",">=2",0.258,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.258,-0.298406035679986
"204",15,"KATWA",">=2",0.041,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.041,-0.0418642039944236
"205",7,"KATWA",">=20",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.001,-0.00100050023348343
"206",7,"KATWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"207",12,"KATWA",">=20",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.001,-0.00100050023348343
"208",12,"KATWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"209",15,"KATWA",">=20",0.001,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.001,-0.00100050023348343
"210",15,"KATWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"211",7,"KATWA",">=6",0.045,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.045,-0.0460439383966948
"212",7,"KATWA",">=6",0.004,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.004,-0.00400802129713721
"213",12,"KATWA",">=6",0.045,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.045,-0.0460439383966948
"214",12,"KATWA",">=6",0.004,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.004,-0.00400802129713721
"215",15,"KATWA",">=6",0.045,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.045,-0.0460439383966948
"216",15,"KATWA",">=6",0.004,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.004,-0.00400802129713721
"217",7,"LOLWA",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"218",7,"LOLWA",">=10",0.004,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.004,-0.00400802129713721
"219",12,"LOLWA",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"220",12,"LOLWA",">=10",0.004,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.004,-0.00400802129713721
"221",15,"LOLWA",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"222",15,"LOLWA",">=10",0.004,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.004,-0.00400802129713721
"223",7,"LOLWA",">=2",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.006,-0.00601807222495939
"224",7,"LOLWA",">=2",0.151,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.151,-0.163696092553004
"225",12,"LOLWA",">=2",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.006,-0.00601807222495939
"226",12,"LOLWA",">=2",0.151,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.151,-0.163696092553004
"227",15,"LOLWA",">=2",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.006,-0.00601807222495939
"228",15,"LOLWA",">=2",0.151,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.151,-0.163696092553004
"229",7,"LOLWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"230",7,"LOLWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"231",12,"LOLWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"232",12,"LOLWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"233",15,"LOLWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"234",15,"LOLWA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"235",7,"LOLWA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"236",7,"LOLWA",">=6",0.021,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.021,-0.0212236363494816
"237",12,"LOLWA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"238",12,"LOLWA",">=6",0.021,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.021,-0.0212236363494816
"239",15,"LOLWA",">=6",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"240",15,"LOLWA",">=6",0.021,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.021,-0.0212236363494816
"241",7,"MABALAKO",">=10",0.341,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.659,-1.07587280199188
"242",7,"MABALAKO",">=10",0.323,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.677,-1.13010295606908
"243",12,"MABALAKO",">=10",0.341,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.659,-1.07587280199188
"244",12,"MABALAKO",">=10",0.323,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.677,-1.13010295606908
"245",15,"MABALAKO",">=10",0.341,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.659,-1.07587280199188
"246",15,"MABALAKO",">=10",0.323,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.677,-1.13010295606908
"247",7,"MABALAKO",">=2",0.866,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.134,-0.143870370535175
"248",7,"MABALAKO",">=2",0.874,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.126,-0.134674903441018
"249",12,"MABALAKO",">=2",0.866,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.134,-0.143870370535175
"250",12,"MABALAKO",">=2",0.874,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.126,-0.134674903441018
"251",15,"MABALAKO",">=2",0.866,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.134,-0.143870370535175
"252",15,"MABALAKO",">=2",0.874,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.126,-0.134674903441018
"253",7,"MABALAKO",">=20",0.065,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.935,-2.73336801062496
"254",7,"MABALAKO",">=20",0.079,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.921,-2.53830742778094
"255",12,"MABALAKO",">=20",0.065,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.935,-2.73336801062496
"256",12,"MABALAKO",">=20",0.079,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.921,-2.53830742778094
"257",15,"MABALAKO",">=20",0.065,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.935,-2.73336801062496
"258",15,"MABALAKO",">=20",0.079,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.921,-2.53830742778094
"259",7,"MABALAKO",">=6",0.571,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.429,-0.560366069501258
"260",7,"MABALAKO",">=6",0.563,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.437,-0.574475651020067
"261",12,"MABALAKO",">=6",0.571,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.429,-0.560366069501258
"262",12,"MABALAKO",">=6",0.563,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.437,-0.574475651020067
"263",15,"MABALAKO",">=6",0.571,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.429,-0.560366069501258
"264",15,"MABALAKO",">=6",0.563,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.437,-0.574475651020067
"265",7,"MAMBASA",">=10",0.016,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.016,-0.0161293818282576
"266",7,"MAMBASA",">=10",0.055,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.055,-0.0565703513825742
"267",12,"MAMBASA",">=10",0.016,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.016,-0.0161293818282576
"268",12,"MAMBASA",">=10",0.055,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.055,-0.0565703513825742
"269",15,"MAMBASA",">=10",0.016,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.016,-0.0161293818282576
"270",15,"MAMBASA",">=10",0.055,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.055,-0.0565703513825742
"271",7,"MAMBASA",">=2",0.298,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.298,-0.353821874813876
"272",7,"MAMBASA",">=2",0.542,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.542,-0.780886094649612
"273",12,"MAMBASA",">=2",0.298,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.298,-0.353821874813876
"274",12,"MAMBASA",">=2",0.542,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.542,-0.780886094649612
"275",15,"MAMBASA",">=2",0.298,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.298,-0.353821874813876
"276",15,"MAMBASA",">=2",0.542,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.542,-0.780886094649612
"277",7,"MAMBASA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"278",7,"MAMBASA",">=20",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"279",12,"MAMBASA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"280",12,"MAMBASA",">=20",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"281",15,"MAMBASA",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"282",15,"MAMBASA",">=20",0.002,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.002,-0.00200200257047267
"283",7,"MAMBASA",">=6",0.078,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.078,-0.0812100553170834
"284",7,"MAMBASA",">=6",0.174,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.174,-0.191160505340094
"285",12,"MAMBASA",">=6",0.078,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.078,-0.0812100553170834
"286",12,"MAMBASA",">=6",0.174,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.174,-0.191160505340094
"287",15,"MAMBASA",">=6",0.078,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.078,-0.0812100553170834
"288",15,"MAMBASA",">=6",0.174,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.174,-0.191160505340094
"289",7,"MANDIMA",">=10",0.442,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.442,-0.583396316421614
"290",7,"MANDIMA",">=10",0.464,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.464,-0.623621117724768
"291",12,"MANDIMA",">=10",0.442,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.442,-0.583396316421614
"292",12,"MANDIMA",">=10",0.464,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.464,-0.623621117724768
"293",15,"MANDIMA",">=10",0.442,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.442,-0.583396316421614
"294",15,"MANDIMA",">=10",0.464,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.464,-0.623621117724768
"295",7,"MANDIMA",">=2",0.924,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.076,-0.079043207448678
"296",7,"MANDIMA",">=2",0.946,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.054,-0.0555127100359671
"297",12,"MANDIMA",">=2",0.924,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.076,-0.079043207448678
"298",12,"MANDIMA",">=2",0.946,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.054,-0.0555127100359671
"299",15,"MANDIMA",">=2",0.924,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.076,-0.079043207448678
"300",15,"MANDIMA",">=2",0.946,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.054,-0.0555127100359671
"301",7,"MANDIMA",">=20",0.12,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.12,-0.127833371396249
"302",7,"MANDIMA",">=20",0.136,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.136,-0.146182510062341
"303",12,"MANDIMA",">=20",0.12,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.12,-0.127833371396249
"304",12,"MANDIMA",">=20",0.136,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.136,-0.146182510062341
"305",15,"MANDIMA",">=20",0.12,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.12,-0.127833371396249
"306",15,"MANDIMA",">=20",0.136,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.136,-0.146182510062341
"307",7,"MANDIMA",">=6",0.672,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.328,-0.397496938607797
"308",7,"MANDIMA",">=6",0.719,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.281,-0.329893921400172
"309",12,"MANDIMA",">=6",0.672,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.328,-0.397496938607797
"310",12,"MANDIMA",">=6",0.719,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.281,-0.329893921400172
"311",15,"MANDIMA",">=6",0.672,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",1,NA,NA,NA,0.328,-0.397496938607797
"312",15,"MANDIMA",">=6",0.719,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",1,NA,NA,NA,0.281,-0.329893921400172
"313",7,"NYAKUNDE",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"314",7,"NYAKUNDE",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"315",12,"NYAKUNDE",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"316",12,"NYAKUNDE",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"317",15,"NYAKUNDE",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"318",15,"NYAKUNDE",">=10",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"319",7,"NYAKUNDE",">=2",0.009,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.009,-0.00904074455124089
"320",7,"NYAKUNDE",">=2",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.006,-0.00601807222495939
"321",12,"NYAKUNDE",">=2",0.009,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.009,-0.00904074455124089
"322",12,"NYAKUNDE",">=2",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.006,-0.00601807222495939
"323",15,"NYAKUNDE",">=2",0.009,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0.009,-0.00904074455124089
"324",15,"NYAKUNDE",">=2",0.006,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0.006,-0.00601807222495939
"325",7,"NYAKUNDE",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"326",7,"NYAKUNDE",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
"327",12,"NYAKUNDE",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model",0,NA,NA,NA,0,-1.00000008279037e-10
"328",12,"NYAKUNDE",">=20",0,2019-10-25,2019-11-30,2019-11-01,7,36,"November_2019","model_adj",0,NA,NA,NA,0,-1.00000008279037e-10
