"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_bri","score_log"
"6880","LEMERA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6881","LIKATI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6882","LINGA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6883","LITA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6884","LOGO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6885","LOLWA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6886","LOWA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6887","LUBERO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6888","LUBUNGA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6889","LUBUTU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6890","LULINGU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6891","LUSANGI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6892","MABALAKO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6893","MAHAGI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6894","MAKISO-KISANGANI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6895","MAKORO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6896","MAMBASA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6897","MANGALA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6898","MANGOBO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6899","MANGUREDJIPA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6900","MASEREKA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6901","MASISI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6902","MINEMBWE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6903","MINOVA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6904","MITI-MURHESA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6905","MONGA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6906","MONGBALU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6907","MUBUMBANO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6908","MULUNGU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6909","MUSIENENE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6910","MUTWANGA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6911","MWANA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6912","MWENGA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6913","MWESO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6914","NIA-NIA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6915","NIANGARA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6916","NIZI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6917","NUNDU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6918","NYAKUNDE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6919","NYANGEZI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6920","NYANTENDE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6921","NYARAMBE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6922","NYIRAGONGO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6923","OBOKOTE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6924","OICHA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6925","OPALA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6926","OPIENGE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6927","PANGI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6928","PAWA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6929","PINGA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6930","POKO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6931","PUNIA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6932","RETHY",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6933","RIMBA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6934","RUNGU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6935","RUTSHURU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6936","RUZIZI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6937","RWAMPARA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6938","RWANGUBA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6939","SAMBA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6940","SARAMABILA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6941","SHABUNDA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6942","TCHOMIA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6943","TITULE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6944","TSHOPO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6945","TUNDA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6946","UBUNDU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6947","UVIRA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6948","VIADANA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6949","VUHOVI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6950","WALIKALE",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6951","WALUNGU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6952","WAMBA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6953","WANIERUKULA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6954","WATSA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6955","YABAONDO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6956","YAHISULI",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6957","YAHUMA",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6958","YAKUSU",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6959","YALEKO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6960","YALIMBONGO",">=2",13,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","expert",0,0,-1.00000008279037e-10
"6961","ABA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6962","ADI",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6963","ADJA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6964","AKETI",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6965","ALIMBONGO",">=2",100,0.021,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.021,-0.0212236363494816
"6966","ALUNGULI",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6967","ANGO",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6968","ANGUMU",">=2",100,0.004,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.004,-0.00400802129713721
"6969","ARIWARA",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"6970","ARU",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"6971","AUNGBA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6972","BAFWAGBOGBO",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6973","BAFWASENDE",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6974","BAGIRA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6975","BAMBO",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6976","BAMBU",">=2",100,0.005,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.005,-0.00501254172304177
"6977","BANALIA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6978","BASALI",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6979","BASOKO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6980","BENGAMISA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6981","BIENA",">=2",100,0.024,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.024,-0.0242926924665856
"6982","BILI",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6983","BINZA",">=2",100,0.006,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.006,-0.00601807222495939
"6984","BIRAMBIZO",">=2",100,0.007,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.007,-0.00702461483625952
"6985","BIRINGI",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6986","BOGA",">=2",100,0.009,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.009,-0.00904074455124089
"6987","BOMA-MANGBETU",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"6988","BONDO",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6989","BUNIA",">=2",100,0.039,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.039,-0.0397808699077863
"6990","BUNYAKIRI",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"6991","BUTA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"6992","DAMAS",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"6993","DORUMA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6994","DRODRO",">=2",100,0.006,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.006,-0.00601807222495939
"6995","DUNGU",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6996","FARADJE",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"6997","FATAKI",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6998","FEREKENI",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"6999","FIZI",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7000","GANGA DINGILA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7001","GETHY",">=2",100,0.01,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.01,-0.0100503357524913
"7002","GOMBARI",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"7003","HAUTS-PLATEAUX",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7004","IBANDA",">=2",100,0.004,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.004,-0.00400802129713721
"7005","IDJWI",">=2",100,0.004,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.004,-0.00400802129713721
"7006","ISANGI",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7007","ISIRO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7008","ITEBERO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7009","ITOMBWE",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7010","JIBA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7011","KABAMBARE",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7012","KABARE",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7013","KABONDO",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7014","KADUTU",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"7015","KAILO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7016","KALEHE",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7017","KALIMA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7018","KALOLE",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7019","KALONGE",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7020","KALUNGUTA",">=2",100,0.581,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.581,-0.869884358821336
"7021","KAMANGO",">=2",100,0.02,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.02,-0.0202027072154786
"7022","KAMBALA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7023","KAMITUGA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7024","KAMPENE",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7025","KANIOLA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7026","KARISIMBI",">=2",100,0.007,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.007,-0.00702461483625952
"7027","KASONGO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7028","KATANA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7029","KATOYI",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7030","KATWA",">=2",100,0.218,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.218,-0.245900538308949
"7031","KAYNA",">=2",100,0.018,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.018,-0.0181639705258382
"7032","KAZIBA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7033","KIBIRIZI",">=2",100,0.01,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.01,-0.0100503357524913
"7034","KIBOMBO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7035","KIBUA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7036","KILO",">=2",100,0.006,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.006,-0.00601807222495939
"7037","KIMBI-LULENGE",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7038","KINDU",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7039","KIROTSHE",">=2",100,0.01,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.01,-0.0100503357524913
"7040","KITUTU",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7041","KOMANDA",">=2",100,0.026,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.026,-0.0263439752369326
"7042","KUNDA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7043","KYONDO",">=2",100,0.339,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.339,-0.414001438979165
"7044","LAYBO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7045","LEMERA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7046","LIKATI",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7047","LINGA",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"7048","LITA",">=2",100,0.008,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.008,-0.00803217159645781
"7049","LOGO",">=2",100,0.006,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.006,-0.00601807222495939
"7050","LOLWA",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"7051","LOWA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7052","LUBERO",">=2",100,0.035,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.035,-0.0356271775395242
"7053","LUBUNGA",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7054","LUBUTU",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7055","LULINGU",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7056","LUSANGI",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7057","MABALAKO",">=2",100,0.246,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.246,-0.282362910841555
"7058","MAHAGI",">=2",100,0.003,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.003,-0.00300450891999781
"7059","MAKISO-KISANGANI",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7060","MAKORO",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7061","MAMBASA",">=2",100,0.193,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.193,-0.214431610588273
"7062","MANGALA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7063","MANGOBO",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7064","MANGUREDJIPA",">=2",100,0.327,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.327,-0.396009949188821
"7065","MASEREKA",">=2",100,0.035,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.035,-0.0356271775395242
"7066","MASISI",">=2",100,0.007,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.007,-0.00702461483625952
"7067","MINEMBWE",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7068","MINOVA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7069","MITI-MURHESA",">=2",100,0.002,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.002,-0.00200200257047267
"7070","MONGA",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7071","MONGBALU",">=2",100,0.006,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.006,-0.00601807222495939
"7072","MUBUMBANO",">=2",100,0.001,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.001,-0.00100050023348343
"7073","MULUNGU",">=2",100,0,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0,-1.00000008279037e-10
"7074","MUSIENENE",">=2",100,0.035,2020-03-01,2020-03-31,2020-03-01,0,30,"March_2020","model_nfd",0,0.035,-0.0356271775395242
